document_id,title,extraction_type,extracted_value,confidence,tags,created_at
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,STRATEGIC_CONCEPT,Ambition Model: assessment and positioning choices,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:05:39.332Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,STRATEGIC_CONCEPT,"emotional states: resentment, resignation, peace, ambition",0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:05:39.332Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,STRATEGIC_CONCEPT,self-awareness and self-management as foundations of emotional intelligence,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:05:39.333Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,STRATEGIC_CONCEPT,power of awareness-choice-accountability chain,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:05:39.333Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_FINDING,"The document proposes a holistic model for human development that integrates intellect, body, emotion, and spirit, arguing that balanced attention to all domains is essential for sustained well-being, effective action, and leadership presence.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:05:46.272Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_FINDING,"Transitioning from negative emotional states (resentment, resignation) to positive ones (peace, ambition) requires developed self-awareness and self-management, aligning with foundational principles of emotional intelligence and supporting more empowered, creative, and compassionate responses to challenges.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:05:46.274Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_FINDING,"The Ambition Model introduces a decision matrix based on two key choices: whether a situation is assessed as a fixed fact or as having possibilities, and whether one chooses to accept or oppose that assessment, resulting in four core emotional states—resentment, resignation, peace, and ambition.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:05:46.274Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_CONCEPT,holistic integration of human domains,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:05:46.275Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_CONCEPT,Ambition Model decision matrix (assessment and positioning),0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:05:46.276Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_CONCEPT,"emotional intelligence (self-awareness, self-management)",0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:05:46.276Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,IMPLEMENTATION_CONCEPT,"state transitions: resentment, resignation, peace, ambition",0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:05:46.277Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_FINDING,"The document emphasizes a holistic approach to human development, integrating intellect, body, emotion, and spirit, which collectively contribute to an individual's overall well-being and effectiveness.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:05:54.046Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_FINDING,"The Ambition Model provides a framework for emotional response based on two key decisions: whether a situation is viewed as changeable or fixed, and whether it is accepted or opposed, leading to emotional states like resentment, resignation, peace, and ambition.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:05:54.047Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_FINDING,"Self-awareness and self-management are critical for transitioning from negative emotional states to positive ones, aligning with emotional intelligence principles and enabling more constructive responses to situations.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:05:54.047Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_CONCEPT,holistic development,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:05:54.048Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_CONCEPT,emotional intelligence,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:05:54.048Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_CONCEPT,self-awareness,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:05:54.049Z
76e1a8d1-9233-4503-9ea7-4cb46f409be4,A8-Ambition model.pdf,EVOLUTION_CONCEPT,Ambition Model,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:05:54.049Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_FINDING,The document contains multiple customer testimonials highlighting personal and professional growth through Activ8 programs.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:20.707Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_FINDING,"Themes include leadership development, decision-making improvement, emotional awareness, and relationship repair.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:20.709Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_FINDING,"Participants report significant positive impacts on their mindset, decision clarity, and family life, indicating high perceived value of the activ8 sessions.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:20.710Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_CONCEPT,Leadership development,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:20.712Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_CONCEPT,Decision-making improvement,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:20.713Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,FOUNDATION_CONCEPT,Emotional awareness and self-actualization,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:20.715Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_FINDING,Customer testimonials consistently emphasize transformational personal and professional growth facilitated by Activ8 programs.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:28.158Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_FINDING,"The program is perceived as life-changing, providing practical tools that positively influence participants' family dynamics, self-awareness, and strategic thinking in business contexts.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:28.159Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_FINDING,"Core themes include enhanced leadership abilities, improved decision-making processes, increased emotional intelligence, and strengthened personal relationships.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:28.159Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_CONCEPT,Leadership development,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:28.160Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_CONCEPT,Decision-making enhancement,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:28.160Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_CONCEPT,Strategic business leadership,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:28.161Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_CONCEPT,Emotional intelligence and self-awareness,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:28.161Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,STRATEGIC_CONCEPT,Work-life balance and relationship repair,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:28.161Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_FINDING,"Activ8’s implementation approach centers on experiential learning combined with actionable frameworks, resulting in significant personal and professional transformation as evidenced by participant testimonials.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:34.490Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_FINDING,"There is a strong dependency on facilitator quality and the delivery style, which are consistently cited as critical to the program's life-changing impact and long-term effectiveness.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:34.492Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_FINDING,"The program’s structure supports immediate behavioral shifts—such as improved decision-making, leadership development, and emotional awareness—with positive spillover into participants’ family and business relationships.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:34.492Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_CONCEPT,Experiential learning frameworks,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:34.493Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_CONCEPT,Facilitator-driven transformation,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:34.493Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_CONCEPT,Behavioral change mechanisms,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:34.493Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,IMPLEMENTATION_CONCEPT,Personal-professional spillover effects,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:34.494Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_FINDING,"Activ8's experiential learning approach is highly effective in driving personal and professional transformation, as evidenced by strong participant testimonials highlighting significant life changes.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:07:41.448Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_FINDING,"The program's success is heavily reliant on the quality of facilitators and their delivery style, which are consistently praised for their ability to drive impactful outcomes.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:07:41.448Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_FINDING,"Participants report immediate and substantial improvements in decision-making abilities, emotional awareness, and interpersonal relationships, both at work and at home.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:07:41.449Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_CONCEPT,Experiential learning frameworks,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:07:41.463Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_CONCEPT,Facilitator-driven transformation,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:07:41.464Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_CONCEPT,Behavioral change mechanisms,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:07:41.465Z
0ca249ef-b826-4529-86f9-4ec81d55ac68,A8 Customer Quotes.pdf,EVOLUTION_CONCEPT,Emotional intelligence development,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:07:41.467Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_FINDING,Creating an environment that fosters accountability is more effective than simply assigning responsibility or holding individuals accountable.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:47.796Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_FINDING,"Barriers to high performance include organizational inertia, fear, and emotional resistance to change, especially during strategic or transformational shifts.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:47.798Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_FINDING,"Tools like roles and responsibilities are useful starting points, but addressing emotional and physical components is crucial for successful change adoption and sustained performance.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:07:47.798Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Accountability vs Responsibility,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.799Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Barriers to Performance,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.799Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Leadership Environment,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.800Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Organizational Change Management,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.800Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Role Clarity,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.800Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,FOUNDATION_CONCEPT,Employee Engagement,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:07:47.800Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_FINDING,Creating an environment that fosters accountability leads to higher performance than merely assigning responsibility or enforcing compliance.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:53.134Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_FINDING,"Emotional and physical aspects significantly impact employees' willingness to engage with change, beyond the rational understanding of new roles and structures.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:53.136Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_FINDING,Leadership that empowers teams to set their own performance standards and connect personally with organizational goals enhances adaptability and breakthrough outcomes.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:07:53.136Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Accountability vs Responsibility,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.137Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Emotional Engagement in Change,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.138Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Leadership Environment,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.138Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Organizational Change Management,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.139Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Employee Empowerment,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.139Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,STRATEGIC_CONCEPT,Role Clarity and Adaptability,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:07:53.140Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_FINDING,"Accountability and responsibility are distinct: while responsibility can be assigned, accountability for outcomes must be chosen by individuals, and organizational breakthroughs require a culture that enables this choice.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:59.210Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_FINDING,"Traditional approaches to change focus on rational, structural aspects (roles, responsibilities, job descriptions), but neglect emotional and physical engagement, leading to resistance and underperformance during transitions.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:59.211Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_FINDING,"Leadership effectiveness in implementation shifts from controlling tasks and outcomes to creating environments and processes that enable self-driven accountability, adaptability, and continuous improvement among team members.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:07:59.212Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Accountability vs Responsibility,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.212Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Emotional Engagement in Organizational Change,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.213Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Leadership Environment Design,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.213Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Change Management Methodologies,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.214Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Employee Empowerment and Adaptability,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.214Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,IMPLEMENTATION_CONCEPT,Role Clarity versus Dynamic Role Stretching,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:07:59.214Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_FINDING,"Distinguishing between accountability and responsibility is crucial for fostering individual commitment to organizational success, as responsibility can be assigned, but accountability must be chosen.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:08:07.048Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_FINDING,Successful organizational change requires addressing both rational (structural) and emotional (personal engagement) elements to prevent employee resistance and underperformance.,0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:08:07.049Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_FINDING,"Leadership should evolve from task-focused management to creating environments that promote self-driven accountability, enabling continuous improvement and adaptability.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:08:07.050Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_CONCEPT,Accountability vs Responsibility,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:08:07.050Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_CONCEPT,Emotional Engagement in Organizational Change,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:08:07.051Z
de1ecf73-1349-4527-8887-f6786582374a,A8-Accountability Engine.pdf,EVOLUTION_CONCEPT,Leadership Environment Design,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:08:07.052Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_FINDING,The document emphasizes collaborative approaches to enhance client relationships and practice growth.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:08:13.093Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_FINDING,"It highlights the importance of trust, communication, and personalized support for clients and advisors.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:08:13.093Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_FINDING,"The platform and consulting services aim to foster innovation, capability development, and differentiation in the marketplace.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:08:13.094Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_CONCEPT,collaborative practice development,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:08:13.095Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_CONCEPT,trust and communication,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:08:13.095Z
f2407573-ea89-4c85-a8e5-1b529618b3eb,A8-Advisor-1pgr.pdf,FOUNDATION_CONCEPT,digital platform and support services,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:08:13.095Z
